,city,latitude,longitude,date,conditions,description
554,Kansas City,39.1034,-94.5831,2023-05-03,Clear,Clear conditions throughout the day.
555,Kansas City,39.1034,-94.5831,2023-05-04,Partially cloudy,Becoming cloudy in the afternoon.
556,Kansas City,39.1034,-94.5831,2023-05-05,Partially cloudy,Partly cloudy throughout the day.
557,Kansas City,39.1034,-94.5831,2023-05-06,Partially cloudy,Clearing in the afternoon.
558,Kansas City,39.1034,-94.5831,2023-05-07,Clear,Clear conditions throughout the day.
559,Kansas City,39.1034,-94.5831,2023-05-08,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.
560,Kansas City,39.1034,-94.5831,2023-05-09,Clear,Clear conditions throughout the day.
561,Kansas City,39.1034,-94.5831,2023-05-10,Clear,Clear conditions throughout the day.
562,Kansas City,39.1034,-94.5831,2023-05-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
563,Kansas City,39.1034,-94.5831,2023-05-12,Partially cloudy,Partly cloudy throughout the day.
564,Kansas City,39.1034,-94.5831,2023-05-13,Rain,Clear conditions throughout the day with early morning rain.
565,Kansas City,39.1034,-94.5831,2023-05-14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
566,Kansas City,39.1034,-94.5831,2023-05-15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
567,Kansas City,39.1034,-94.5831,2023-05-16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
568,Kansas City,39.1034,-94.5831,2023-05-17,Partially cloudy,Partly cloudy throughout the day.
569,Kansas City,39.1034,-94.5831,2023-05-18,Partially cloudy,Becoming cloudy in the afternoon.
570,Kansas City,39.1034,-94.5831,2023-05-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
571,Kansas City,39.1034,-94.5831,2023-05-20,Clear,Clear conditions throughout the day.
572,Kansas City,39.1034,-94.5831,2023-05-21,Clear,Clear conditions throughout the day.
573,Kansas City,39.1034,-94.5831,2023-05-22,Partially cloudy,Becoming cloudy in the afternoon.
574,Kansas City,39.1034,-94.5831,2023-05-23,Clear,Clear conditions throughout the day.
575,Kansas City,39.1034,-94.5831,2023-05-24,Partially cloudy,Becoming cloudy in the afternoon.
576,Kansas City,39.1034,-94.5831,2023-05-25,Rain,Clear conditions throughout the day with morning rain.
577,Kansas City,39.1034,-94.5831,2023-05-26,Clear,Clear conditions throughout the day.
578,Kansas City,39.1034,-94.5831,2023-05-27,Clear,Clear conditions throughout the day.
579,Kansas City,39.1034,-94.5831,2023-05-28,Clear,Clear conditions throughout the day.
580,Kansas City,39.1034,-94.5831,2023-05-29,Partially cloudy,Partly cloudy throughout the day.
581,Kansas City,39.1034,-94.5831,2023-05-30,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
582,Kansas City,39.1034,-94.5831,2023-05-31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
583,Kansas City,39.1034,-94.5831,2023-06-01,Clear,Clear conditions throughout the day.
584,Kansas City,39.1034,-94.5831,2023-06-02,Rain,Clear conditions throughout the day with late afternoon rain.
585,Kansas City,39.1034,-94.5831,2023-06-03,Clear,Clear conditions throughout the day.
586,Kansas City,39.1034,-94.5831,2023-06-04,Clear,Clear conditions throughout the day.
587,Kansas City,39.1034,-94.5831,2023-06-05,Clear,Clear conditions throughout the day.
588,Kansas City,39.1034,-94.5831,2023-06-06,Clear,Clear conditions throughout the day.
589,Kansas City,39.1034,-94.5831,2023-06-07,Clear,Clear conditions throughout the day.
590,Kansas City,39.1034,-94.5831,2023-06-08,Partially cloudy,Clearing in the afternoon.
591,Kansas City,39.1034,-94.5831,2023-06-09,Clear,Clear conditions throughout the day.
592,Kansas City,39.1034,-94.5831,2023-06-10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
593,Kansas City,39.1034,-94.5831,2023-06-11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
594,Kansas City,39.1034,-94.5831,2023-06-12,Clear,Clear conditions throughout the day.
595,Kansas City,39.1034,-94.5831,2023-06-13,Clear,Clear conditions throughout the day.
596,Kansas City,39.1034,-94.5831,2023-06-14,Clear,Clear conditions throughout the day.
597,Kansas City,39.1034,-94.5831,2023-06-15,Clear,Clear conditions throughout the day.
598,Kansas City,39.1034,-94.5831,2023-06-16,Clear,Clear conditions throughout the day.
599,Kansas City,39.1034,-94.5831,2023-06-17,Partially cloudy,Partly cloudy throughout the day.
600,Kansas City,39.1034,-94.5831,2023-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
601,Kansas City,39.1034,-94.5831,2023-06-19,Clear,Clear conditions throughout the day.
602,Kansas City,39.1034,-94.5831,2023-06-20,Clear,Clear conditions throughout the day.
603,Kansas City,39.1034,-94.5831,2023-06-21,Clear,Clear conditions throughout the day.
604,Kansas City,39.1034,-94.5831,2023-06-22,Clear,Clear conditions throughout the day.
605,Kansas City,39.1034,-94.5831,2023-06-23,Clear,Clear conditions throughout the day.
606,Kansas City,39.1034,-94.5831,2023-06-24,Clear,Clear conditions throughout the day.
607,Kansas City,39.1034,-94.5831,2023-06-25,Clear,Clear conditions throughout the day.
608,Kansas City,39.1034,-94.5831,2023-06-26,Clear,Clear conditions throughout the day.
609,Kansas City,39.1034,-94.5831,2023-06-27,Clear,Clear conditions throughout the day.
610,Kansas City,39.1034,-94.5831,2023-06-28,Clear,Clear conditions throughout the day.
611,Kansas City,39.1034,-94.5831,2023-06-29,Clear,Clear conditions throughout the day.
612,Kansas City,39.1034,-94.5831,2023-06-30,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
613,Kansas City,39.1034,-94.5831,2023-07-01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
614,Kansas City,39.1034,-94.5831,2023-07-02,Partially cloudy,Partly cloudy throughout the day.
615,Kansas City,39.1034,-94.5831,2023-07-03,Clear,Clear conditions throughout the day.
616,Kansas City,39.1034,-94.5831,2023-07-04,Clear,Clear conditions throughout the day.
617,Kansas City,39.1034,-94.5831,2023-07-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
618,Kansas City,39.1034,-94.5831,2023-07-06,Clear,Clear conditions throughout the day.
619,Kansas City,39.1034,-94.5831,2023-07-07,Partially cloudy,Partly cloudy throughout the day.
620,Kansas City,39.1034,-94.5831,2023-07-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
621,Kansas City,39.1034,-94.5831,2023-07-09,Clear,Clear conditions throughout the day.
622,Kansas City,39.1034,-94.5831,2023-07-10,Clear,Clear conditions throughout the day.
623,Kansas City,39.1034,-94.5831,2023-07-11,Clear,Clear conditions throughout the day.
624,Kansas City,39.1034,-94.5831,2023-07-12,Partially cloudy,Partly cloudy throughout the day.
625,Kansas City,39.1034,-94.5831,2023-07-13,Clear,Clear conditions throughout the day.
626,Kansas City,39.1034,-94.5831,2023-07-14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
627,Kansas City,39.1034,-94.5831,2023-07-15,Clear,Clear conditions throughout the day.
628,Kansas City,39.1034,-94.5831,2023-07-16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
629,Kansas City,39.1034,-94.5831,2023-07-17,Partially cloudy,Becoming cloudy in the afternoon.
630,Kansas City,39.1034,-94.5831,2023-07-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
631,Kansas City,39.1034,-94.5831,2023-07-19,Partially cloudy,Partly cloudy throughout the day.
632,Kansas City,39.1034,-94.5831,2023-07-20,Rain,Clear conditions throughout the day with early morning rain.
633,Kansas City,39.1034,-94.5831,2023-07-21,Partially cloudy,Partly cloudy throughout the day.
634,Kansas City,39.1034,-94.5831,2023-07-22,Clear,Clear conditions throughout the day.
635,Kansas City,39.1034,-94.5831,2023-07-23,Clear,Clear conditions throughout the day.
636,Kansas City,39.1034,-94.5831,2023-07-24,Rain,Clear conditions throughout the day with rain in the morning and afternoon.
637,Kansas City,39.1034,-94.5831,2023-07-25,Clear,Clear conditions throughout the day.
638,Kansas City,39.1034,-94.5831,2023-07-26,Rain,Clear conditions throughout the day with morning rain.
639,Kansas City,39.1034,-94.5831,2023-07-27,Clear,Clear conditions throughout the day.
640,Kansas City,39.1034,-94.5831,2023-07-28,Clear,Clear conditions throughout the day.
641,Kansas City,39.1034,-94.5831,2023-07-29,Rain,Clear conditions throughout the day with afternoon rain.
642,Kansas City,39.1034,-94.5831,2023-07-30,Rain,Clear conditions throughout the day with late afternoon rain.
643,Kansas City,39.1034,-94.5831,2023-07-31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
644,Minneapolis,44.979,-93.2649,2023-05-01,Partially cloudy,Partly cloudy throughout the day.
645,Minneapolis,44.979,-93.2649,2023-05-02,Clear,Clear conditions throughout the day.
646,Minneapolis,44.979,-93.2649,2023-05-03,Clear,Clear conditions throughout the day.
647,Minneapolis,44.979,-93.2649,2023-05-04,Partially cloudy,Partly cloudy throughout the day.
648,Minneapolis,44.979,-93.2649,2023-05-05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
649,Minneapolis,44.979,-93.2649,2023-05-06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
650,Minneapolis,44.979,-93.2649,2023-05-07,Partially cloudy,Partly cloudy throughout the day.
651,Minneapolis,44.979,-93.2649,2023-05-08,Partially cloudy,Clearing in the afternoon.
652,Minneapolis,44.979,-93.2649,2023-05-09,Partially cloudy,Partly cloudy throughout the day.
653,Minneapolis,44.979,-93.2649,2023-05-10,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
654,Minneapolis,44.979,-93.2649,2023-05-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
655,Minneapolis,44.979,-93.2649,2023-05-12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
656,Minneapolis,44.979,-93.2649,2023-05-13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
657,Minneapolis,44.979,-93.2649,2023-05-14,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.
658,Minneapolis,44.979,-93.2649,2023-05-15,Clear,Clear conditions throughout the day.
659,Minneapolis,44.979,-93.2649,2023-05-16,Partially cloudy,Partly cloudy throughout the day.
660,Minneapolis,44.979,-93.2649,2023-05-17,Partially cloudy,Partly cloudy throughout the day.
661,Minneapolis,44.979,-93.2649,2023-05-18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
662,Minneapolis,44.979,-93.2649,2023-05-19,Partially cloudy,Partly cloudy throughout the day.
663,Minneapolis,44.979,-93.2649,2023-05-20,Clear,Clear conditions throughout the day.
664,Minneapolis,44.979,-93.2649,2023-05-21,Clear,Clear conditions throughout the day.
665,Minneapolis,44.979,-93.2649,2023-05-22,Clear,Clear conditions throughout the day.
666,Minneapolis,44.979,-93.2649,2023-05-23,Clear,Clear conditions throughout the day.
667,Minneapolis,44.979,-93.2649,2023-05-24,Partially cloudy,Partly cloudy throughout the day.
668,Minneapolis,44.979,-93.2649,2023-05-25,Partially cloudy,Clearing in the afternoon.
669,Minneapolis,44.979,-93.2649,2023-05-26,Clear,Clear conditions throughout the day.
670,Minneapolis,44.979,-93.2649,2023-05-27,Clear,Clear conditions throughout the day.
671,Minneapolis,44.979,-93.2649,2023-05-28,Partially cloudy,Partly cloudy throughout the day.
672,Minneapolis,44.979,-93.2649,2023-05-29,Partially cloudy,Partly cloudy throughout the day.
673,Minneapolis,44.979,-93.2649,2023-05-30,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.
674,Minneapolis,44.979,-93.2649,2023-05-31,Partially cloudy,Partly cloudy throughout the day.
675,Minneapolis,44.979,-93.2649,2023-06-01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
676,Minneapolis,44.979,-93.2649,2023-06-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
677,Minneapolis,44.979,-93.2649,2023-06-03,Partially cloudy,Becoming cloudy in the afternoon.
678,Minneapolis,44.979,-93.2649,2023-06-04,Clear,Clear conditions throughout the day.
679,Minneapolis,44.979,-93.2649,2023-06-05,Partially cloudy,Partly cloudy throughout the day.
680,Minneapolis,44.979,-93.2649,2023-06-06,Partially cloudy,Partly cloudy throughout the day.
681,Minneapolis,44.979,-93.2649,2023-06-07,Partially cloudy,Clearing in the afternoon.
682,Minneapolis,44.979,-93.2649,2023-06-08,Partially cloudy,Clearing in the afternoon.
683,Minneapolis,44.979,-93.2649,2023-06-09,Clear,Clear conditions throughout the day.
684,Minneapolis,44.979,-93.2649,2023-06-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
685,Minneapolis,44.979,-93.2649,2023-06-11,Clear,Clear conditions throughout the day.
686,Minneapolis,44.979,-93.2649,2023-06-12,Partially cloudy,Partly cloudy throughout the day.
687,Minneapolis,44.979,-93.2649,2023-06-13,Clear,Clear conditions throughout the day.
688,Minneapolis,44.979,-93.2649,2023-06-14,Clear,Partly cloudy throughout the day.
689,Minneapolis,44.979,-93.2649,2023-06-15,Partially cloudy,Partly cloudy throughout the day.
690,Minneapolis,44.979,-93.2649,2023-06-16,Clear,Clear conditions throughout the day.
691,Minneapolis,44.979,-93.2649,2023-06-17,Partially cloudy,Partly cloudy throughout the day.
692,Minneapolis,44.979,-93.2649,2023-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
693,Minneapolis,44.979,-93.2649,2023-06-19,Partially cloudy,Partly cloudy throughout the day.
694,Minneapolis,44.979,-93.2649,2023-06-20,Clear,Clear conditions throughout the day.
695,Minneapolis,44.979,-93.2649,2023-06-21,Clear,Clear conditions throughout the day.
696,Minneapolis,44.979,-93.2649,2023-06-22,Clear,Clear conditions throughout the day.
697,Minneapolis,44.979,-93.2649,2023-06-23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
698,Minneapolis,44.979,-93.2649,2023-06-24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
699,Minneapolis,44.979,-93.2649,2023-06-25,"Rain, Overcast",Cloudy skies throughout the day with rain.
700,Minneapolis,44.979,-93.2649,2023-06-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
701,Minneapolis,44.979,-93.2649,2023-06-27,Partially cloudy,Partly cloudy throughout the day.
702,Minneapolis,44.979,-93.2649,2023-06-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
703,Minneapolis,44.979,-93.2649,2023-06-29,Clear,Clear conditions throughout the day.
704,Minneapolis,44.979,-93.2649,2023-06-30,Partially cloudy,Partly cloudy throughout the day.
705,Minneapolis,44.979,-93.2649,2023-07-01,Partially cloudy,Becoming cloudy in the afternoon.
706,Minneapolis,44.979,-93.2649,2023-07-02,Partially cloudy,Becoming cloudy in the afternoon.
707,Minneapolis,44.979,-93.2649,2023-07-03,"Rain, Partially cloudy",Clearing in the afternoon with rain.
708,Minneapolis,44.979,-93.2649,2023-07-04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
709,Minneapolis,44.979,-93.2649,2023-07-05,Partially cloudy,Partly cloudy throughout the day.
710,Minneapolis,44.979,-93.2649,2023-07-06,Partially cloudy,Partly cloudy throughout the day.
711,Minneapolis,44.979,-93.2649,2023-07-07,Partially cloudy,Partly cloudy throughout the day.
712,Minneapolis,44.979,-93.2649,2023-07-08,Partially cloudy,Partly cloudy throughout the day.
713,Minneapolis,44.979,-93.2649,2023-07-09,Partially cloudy,Clearing in the afternoon.
714,Minneapolis,44.979,-93.2649,2023-07-10,Partially cloudy,Clearing in the afternoon.
715,Minneapolis,44.979,-93.2649,2023-07-11,Partially cloudy,Partly cloudy throughout the day.
716,Minneapolis,44.979,-93.2649,2023-07-12,Partially cloudy,Partly cloudy throughout the day.
717,Minneapolis,44.979,-93.2649,2023-07-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
718,Minneapolis,44.979,-93.2649,2023-07-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
719,Minneapolis,44.979,-93.2649,2023-07-15,Clear,Clear conditions throughout the day.
720,Minneapolis,44.979,-93.2649,2023-07-16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
721,Minneapolis,44.979,-93.2649,2023-07-17,Partially cloudy,Partly cloudy throughout the day.
722,Minneapolis,44.979,-93.2649,2023-07-18,Partially cloudy,Partly cloudy throughout the day.
723,Minneapolis,44.979,-93.2649,2023-07-19,"Rain, Partially cloudy",Clearing in the afternoon with rain.
724,Minneapolis,44.979,-93.2649,2023-07-20,Partially cloudy,Partly cloudy throughout the day.
725,Minneapolis,44.979,-93.2649,2023-07-21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.
726,Minneapolis,44.979,-93.2649,2023-07-22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
727,Minneapolis,44.979,-93.2649,2023-07-23,Clear,Clear conditions throughout the day.
728,Minneapolis,44.979,-93.2649,2023-07-24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
729,Minneapolis,44.979,-93.2649,2023-07-25,Partially cloudy,Partly cloudy throughout the day.
730,Minneapolis,44.979,-93.2649,2023-07-26,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.
731,Minneapolis,44.979,-93.2649,2023-07-27,Partially cloudy,Partly cloudy throughout the day.
732,Minneapolis,44.979,-93.2649,2023-07-28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
733,Minneapolis,44.979,-93.2649,2023-07-29,Partially cloudy,Becoming cloudy in the afternoon.
734,Minneapolis,44.979,-93.2649,2023-07-30,Clear,Clear conditions throughout the day.
735,Minneapolis,44.979,-93.2649,2023-07-31,Clear,Clear conditions throughout the day.
736,Denver,39.74,-104.992,2023-05-01,Partially cloudy,Partly cloudy throughout the day.
737,Denver,39.74,-104.992,2023-05-02,Partially cloudy,Partly cloudy throughout the day.
738,Denver,39.74,-104.992,2023-05-03,Partially cloudy,Partly cloudy throughout the day.
739,Denver,39.74,-104.992,2023-05-04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
740,Denver,39.74,-104.992,2023-05-05,Partially cloudy,Becoming cloudy in the afternoon.
741,Denver,39.74,-104.992,2023-05-06,Partially cloudy,Partly cloudy throughout the day.
742,Denver,39.74,-104.992,2023-05-07,Partially cloudy,Partly cloudy throughout the day.
743,Denver,39.74,-104.992,2023-05-08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
744,Denver,39.74,-104.992,2023-05-09,Partially cloudy,Partly cloudy throughout the day.
745,Denver,39.74,-104.992,2023-05-10,"Rain, Overcast",Cloudy skies throughout the day with rain.
746,Denver,39.74,-104.992,2023-05-11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
747,Denver,39.74,-104.992,2023-05-12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
748,Denver,39.74,-104.992,2023-05-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
749,Denver,39.74,-104.992,2023-05-14,"Rain, Overcast",Cloudy skies throughout the day with rain.
750,Denver,39.74,-104.992,2023-05-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
751,Denver,39.74,-104.992,2023-05-16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
752,Denver,39.74,-104.992,2023-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
753,Denver,39.74,-104.992,2023-05-18,"Rain, Overcast",Cloudy skies throughout the day with rain.
754,Denver,39.74,-104.992,2023-05-19,"Rain, Overcast",Cloudy skies throughout the day with rain.
755,Denver,39.74,-104.992,2023-05-20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
756,Denver,39.74,-104.992,2023-05-21,Partially cloudy,Partly cloudy throughout the day.
757,Denver,39.74,-104.992,2023-05-22,Partially cloudy,Partly cloudy throughout the day.
758,Denver,39.74,-104.992,2023-05-23,Partially cloudy,Partly cloudy throughout the day.
759,Denver,39.74,-104.992,2023-05-24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
760,Denver,39.74,-104.992,2023-05-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
761,Denver,39.74,-104.992,2023-05-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
762,Denver,39.74,-104.992,2023-05-27,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
763,Denver,39.74,-104.992,2023-05-28,Partially cloudy,Becoming cloudy in the afternoon.
764,Denver,39.74,-104.992,2023-05-29,Partially cloudy,Becoming cloudy in the afternoon.
765,Denver,39.74,-104.992,2023-05-30,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
766,Denver,39.74,-104.992,2023-05-31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
767,Denver,39.74,-104.992,2023-06-01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
768,Denver,39.74,-104.992,2023-06-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
769,Denver,39.74,-104.992,2023-06-03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
770,Denver,39.74,-104.992,2023-06-04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
771,Denver,39.74,-104.992,2023-06-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
772,Denver,39.74,-104.992,2023-06-06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
773,Denver,39.74,-104.992,2023-06-07,Partially cloudy,Partly cloudy throughout the day.
774,Denver,39.74,-104.992,2023-06-08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
775,Denver,39.74,-104.992,2023-06-09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
776,Denver,39.74,-104.992,2023-06-10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
777,Denver,39.74,-104.992,2023-06-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
778,Denver,39.74,-104.992,2023-06-12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
779,Denver,39.74,-104.992,2023-06-13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
780,Denver,39.74,-104.992,2023-06-14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
781,Denver,39.74,-104.992,2023-06-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
782,Denver,39.74,-104.992,2023-06-16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
783,Denver,39.74,-104.992,2023-06-17,Partially cloudy,Partly cloudy throughout the day.
784,Denver,39.74,-104.992,2023-06-18,Partially cloudy,Becoming cloudy in the afternoon.
785,Denver,39.74,-104.992,2023-06-19,Partially cloudy,Partly cloudy throughout the day.
786,Denver,39.74,-104.992,2023-06-20,Partially cloudy,Partly cloudy throughout the day.
787,Denver,39.74,-104.992,2023-06-21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
788,Denver,39.74,-104.992,2023-06-22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
789,Denver,39.74,-104.992,2023-06-23,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.
790,Denver,39.74,-104.992,2023-06-24,Clear,Clear conditions throughout the day.
791,Denver,39.74,-104.992,2023-06-25,Partially cloudy,Partly cloudy throughout the day.
792,Denver,39.74,-104.992,2023-06-26,Partially cloudy,Partly cloudy throughout the day.
793,Denver,39.74,-104.992,2023-06-27,Partially cloudy,Partly cloudy throughout the day.
794,Denver,39.74,-104.992,2023-06-28,Partially cloudy,Partly cloudy throughout the day.
795,Denver,39.74,-104.992,2023-06-29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
796,Denver,39.74,-104.992,2023-06-30,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
797,Denver,39.74,-104.992,2023-07-01,Partially cloudy,Partly cloudy throughout the day.
798,Denver,39.74,-104.992,2023-07-02,Partially cloudy,Partly cloudy throughout the day.
799,Denver,39.74,-104.992,2023-07-03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
800,Denver,39.74,-104.992,2023-07-04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
801,Denver,39.74,-104.992,2023-07-05,"Rain, Overcast",Cloudy skies throughout the day with rain.
802,Denver,39.74,-104.992,2023-07-06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
803,Denver,39.74,-104.992,2023-07-07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
804,Denver,39.74,-104.992,2023-07-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
805,Denver,39.74,-104.992,2023-07-09,Partially cloudy,Partly cloudy throughout the day.
806,Denver,39.74,-104.992,2023-07-10,Partially cloudy,Partly cloudy throughout the day.
807,Denver,39.74,-104.992,2023-07-11,Partially cloudy,Partly cloudy throughout the day.
808,Denver,39.74,-104.992,2023-07-12,Partially cloudy,Becoming cloudy in the afternoon.
809,Denver,39.74,-104.992,2023-07-13,Partially cloudy,Partly cloudy throughout the day.
810,Denver,39.74,-104.992,2023-07-14,Partially cloudy,Partly cloudy throughout the day.
811,Denver,39.74,-104.992,2023-07-15,Partially cloudy,Partly cloudy throughout the day.
812,Denver,39.74,-104.992,2023-07-16,Partially cloudy,Becoming cloudy in the afternoon.
813,Denver,39.74,-104.992,2023-07-17,Partially cloudy,Becoming cloudy in the afternoon.
814,Denver,39.74,-104.992,2023-07-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
815,Denver,39.74,-104.992,2023-07-19,Partially cloudy,Partly cloudy throughout the day.
816,Denver,39.74,-104.992,2023-07-20,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
817,Denver,39.74,-104.992,2023-07-21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
818,Denver,39.74,-104.992,2023-07-22,Partially cloudy,Partly cloudy throughout the day.
819,Denver,39.74,-104.992,2023-07-23,Partially cloudy,Partly cloudy throughout the day.
820,Denver,39.74,-104.992,2023-07-24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
821,Denver,39.74,-104.992,2023-07-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
822,Denver,39.74,-104.992,2023-07-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
823,Denver,39.74,-104.992,2023-07-27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
824,Denver,39.74,-104.992,2023-07-28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
825,Denver,39.74,-104.992,2023-07-29,Partially cloudy,Partly cloudy throughout the day.
826,Denver,39.74,-104.992,2023-07-30,Partially cloudy,Partly cloudy throughout the day.
827,Denver,39.74,-104.992,2023-07-31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
828,San Francisco,37.7771,-122.42,2023-05-01,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
829,San Francisco,37.7771,-122.42,2023-05-02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
830,San Francisco,37.7771,-122.42,2023-05-03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
831,San Francisco,37.7771,-122.42,2023-05-04,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
832,San Francisco,37.7771,-122.42,2023-05-05,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
833,San Francisco,37.7771,-122.42,2023-05-06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
